id,conversation_id,in_reply_to_id,in_reply_to_user_id,in_reply_to_username,quote_id,is_reply,is_quote,is_retweet,is_pinned,is_conversation_controlled,possibly_sensitive,created_at,text,lang,source_client,like_count,retweet_count,reply_count,quote_count,view_count,bookmark_count,url,twitter_url,hashtags,mentioned_usernames,urls_expanded,media_count,media_types,media_urls,card_title,card_description,card_domain,card_url,place_name,place_country,author_id,author_username,author_name,author_description,author_location,author_created_at,author_followers,author_following,author_statuses_count,author_favourites_count,author_media_count,author_is_verified,author_is_blue_verified,author_protected,author_professional_type,author_category,n_times_scraped,source_files,scraper_types,seen_via_quote_of,first_scraped_at,last_scraped_at,on_topic,stance,stance_index,stance_reason,stance_model,error
2077174330656497967,2076783141939806396,2076783141939806396,20467163,VernBuchanan,,True,False,False,False,False,False,2026-07-14 23:32:07+00:00,@VernBuchanan No one actually wants this.,en,Twitter Web App,1,0,0,0,4.0,0,https://x.com/spinturf/status/2077174330656497967,https://twitter.com/spinturf/status/2077174330656497967,,VernBuchanan,,0,,,,,,,,,14875618,spinturf,Observer of Things,"Disappointed in all of you. Likes serve as occasional likes, mostly as markers for future reference. Retweets are generally things of interest.",,2008-05-23 00:59:08+00:00,818,7115,23254,228748,355,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-54-19-524.json,twitter-scraper-lite,,2026-07-19 22:54:19.524000+00:00,2026-07-19 22:54:19.524000+00:00,False,,,"The tweet is a brief, vague statement that does not express a clear position on US daylight saving time policy. It lacks context or specific opinion about DST, making it off-topic for this dataset.",qwen/qwen3-8b,
2077177369903645174,2077142587903783398,2077161715364724803,1137782054848851968,SaveStandard,,True,False,False,False,False,False,2026-07-14 23:44:11+00:00,"@SaveStandard @Breaking911 How bout they leave it alone..
Kids at bus stops in pitch black
Ice n frost on winter mornings will take longer to dissipate in winter. 1 hr school delay could become 2/3
Farmers can’t harvest late after day jobs.
Construction workers will be pushed to later hours.",en,Twitter Web App,7,1,0,0,361.0,1,https://x.com/tygrepath/status/2077177369903645174,https://twitter.com/tygrepath/status/2077177369903645174,,"SaveStandard,Breaking911",,0,,,,,,,,,1239578285580988416,tygrepath,Tygrepath,"💙BluerThanBlue💙 & Tigger too!
MomOf3 Sarcastically Witty #DeportMaga
#Resister #BlueCrew #Fellarina #DallasCowboys 
💙🇺🇸🇺🇦💙",,2020-03-16 15:45:18+00:00,3581,3362,99970,190928,1482,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet expresses concerns about the negative impacts of daylight saving time (DST), particularly in the winter months. It mentions issues such as children being in 'pitch black' at bus stops, prolonged frost, and challenges for farmers and construction workers. These points suggest a preference for ending DST and returning to standard time permanently, which aligns with the 'Adopt permanent standard time' position.",qwen/qwen3-8b,
2077177820774563909,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,2077113947493417155,True,True,False,False,False,False,2026-07-14 23:45:59+00:00,@RepRickAllen https://t.co/hZODH0sp7Z,qme,Twitter for iPhone,1,0,0,0,20.0,0,https://x.com/julia40052/status/2077177820774563909,https://twitter.com/julia40052/status/2077177820774563909,,RepRickAllen,https://x.com/savestandard/status/2077113947493417155,0,,,,,,,,,1635469642809344000,julia40052,Julia Kimmel,Freelance editor. Former teacher. Mom. Homemaker. Artisan & musician. For humanity & The American Dream.,,2023-03-14 02:36:02+00:00,2040,590,98944,68809,37,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,False,,,"The tweet is a retweet of a user (@RepRickAllen) with a link, but it contains no text expressing a position on US daylight saving time policy. It does not provide any content or opinion about DST.",qwen/qwen3-8b,
2077178267199783350,2077142587903783398,2077161715364724803,1137782054848851968,SaveStandard,,True,False,False,False,False,False,2026-07-14 23:47:45+00:00,@SaveStandard @Breaking911 https://t.co/lzFft9qXVY,qme,Twitter Web App,23,10,2,0,2778.0,2,https://x.com/JoJoGee_NV/status/2077178267199783350,https://twitter.com/JoJoGee_NV/status/2077178267199783350,,"SaveStandard,Breaking911",https://www.smithsonianmag.com/smart-news/what-happened-the-last-time-the-us-tried-to-make-daylight-saving-time-permanent-180979742/,0,,,What Happened the Last Time the U.S. Tried to Make Daylight Saving Time Permanent?,"A 1974 switch to year-round DST proved unpopular, with Americans expressing ""distaste"" for the long, dark winter mornings",www.smithsonianmag.com,https://t.co/lzFft9qXVY,,,1651416165175164933,JoJoGee_NV,Josepheenie,"🇺🇸🇮🇹🇮🇪🗽 (i.e. American Italian/Irish born & bred in NY). Roman Catholic ✝️/Gen X. God Bless America!🙏🇺🇸❤️ 🚫Porn/Crypto/DMs, & seriously no DM’s ⛔️🚫",,2023-04-27 02:41:30+00:00,2987,4942,14457,39928,723,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,False,,,"The tweet contains only a username and a link, with no text expressing a position on US daylight saving time policy. It does not provide any content that indicates support, opposition, or neutrality toward DST policy.",qwen/qwen3-8b,
2077178421675774287,2077142587903783398,2077161715364724803,1137782054848851968,SaveStandard,,True,False,False,False,False,False,2026-07-14 23:48:22+00:00,@SaveStandard @Breaking911 https://t.co/bnkXBdf7B5,qme,Twitter Web App,17,10,2,1,1663.0,2,https://x.com/DPellarolo/status/2077178421675774287,https://twitter.com/DPellarolo/status/2077178421675774287,,"SaveStandard,Breaking911",,1,photo,https://pbs.twimg.com/media/HNOew23XsAEBUvt.jpg,,,,,,,1594526488061157377,DPellarolo,RealSirenaGrace,"""Si vis pacem, para bellum"" 
#LasMalvinasSonArgentinas
#ExitNATO
#EndTheFed
#GodsChildrenAreNotForSale
#NCSWIC
#VLLA",,2022-11-21 03:02:19+00:00,1176,958,112274,89346,439,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,False,,,"This tweet contains only mentions of usernames and a URL, with no content related to opinion or discussion about US daylight saving time policy. It does not express a position on DST.",qwen/qwen3-8b,
2077178498695762205,2077178498695762205,,,,,False,False,False,False,False,False,2026-07-14 23:48:40+00:00,"An effort to make daylight saving time permanent is one step closer to becoming law.

The House overwhelmingly passed the Sunshine Protection Act, a bipartisan bill that would allow states to observe daylight saving time year-round.

The measure now heads to the Senate, where its https://t.co/JzLXCRaISb",en,trueanthem_pro2,1765,302,462,49,174108.0,58,https://x.com/FoxNews/status/2077178498695762205,https://twitter.com/FoxNews/status/2077178498695762205,,,,1,photo,https://pbs.twimg.com/media/HNOe1lgWoAA_Nxn.jpg,,,,,,,1367531,FoxNews,Fox News,Stay Ahead. Get Breaking News Here First. Download the App.,U.S.A.,2007-03-17 19:01:26+00:00,29269290,284,703898,30,182568,False,True,False,Business,Media & News Company,1,dataset_tweet-scraper_2026-07-19_23-11-27-879.json,tweet-scraper,,2026-07-19 23:11:27.879000+00:00,2026-07-19 23:11:27.879000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet discusses a legislative effort to make daylight saving time permanent, specifically mentioning the House passing a bipartisan bill that would allow states to observe DST year-round. This directly supports the position of adopting permanent daylight saving time.",qwen/qwen3-8b,
2077179228378849665,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-14 23:51:34+00:00,"@RepRickAllen That's a terrible idea! All of the science shows that permanent Standard Time is far better for health and productivity (wealth). We've tried permanent DST before, multiple times. The most recent was in the 1970s, and it literally killed people before it was repealed. Do better.",en,Twitter for Android,137,4,5,0,641.0,0,https://x.com/JosWillard/status/2077179228378849665,https://twitter.com/JosWillard/status/2077179228378849665,,RepRickAllen,,0,,,,,,,,,61810405,JosWillard,Jos Willard,"Exit, succession, and transition advisory for established business owners | Veteran | Husband & Father | LDS | Just a little conservative
https://t.co/tDz4gU7Skh","Florida, USA",2009-07-31 16:32:23+00:00,224,474,719,1447,15,False,True,False,Creator,Professional Services,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,True,No preference,3.0,"The tweet expresses opposition to permanent daylight saving time (DST) and support for permanent standard time. It argues that permanent DST has negative consequences, citing historical evidence from the 1970s. Therefore, the position is against extending DST permanently.",qwen/qwen3-8b,
2077179293935833375,2077179293935833375,,,,,False,False,False,False,False,False,2026-07-14 23:51:50+00:00,"A lot of people debate Daylight Saving Time vs Standard time. Right now, it’s being debated in the government with many advocating for permanent daylight time (one hour ahead of our natural system). 

I’m not taking sides, but am here to present you with facts about what https://t.co/LGv4vuUIKP",en,,159,42,52,6,26661.0,87,https://x.com/TimBuckleyWX/status/2077179293935833375,https://twitter.com/TimBuckleyWX/status/2077179293935833375,,,,4,photo,https://pbs.twimg.com/media/HNOfjvDXIAAziQJ.jpg|https://pbs.twimg.com/media/HNOfjvCXgAAJHP-.jpg|https://pbs.twimg.com/media/HNOfjvCX0AAH-II.jpg|https://pbs.twimg.com/media/HNOfjvAXoAAOUnt.jpg,,,,,,,595722578,TimBuckleyWX,Tim Buckley,WFMY News 2 Chief Meteorologist. Covering NC Weather Since 2009. Amateur photographer. Penn Stater. I cook pizza. 10x EMMY Nominated. AMS CBM #552,"Greensboro, NC",2012-05-31 18:43:13+00:00,23069,3714,139272,62068,45509,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-11-27-879.json,tweet-scraper,,2026-07-19 23:11:27.879000+00:00,2026-07-19 23:11:27.879000+00:00,True,No preference,3.0,The tweet does not express a preference for or against daylight saving time. The author states 'I’m not taking sides' and indicates they are presenting factual information rather than advocating for a specific policy position.,qwen/qwen3-8b,
2077181771083333865,2077181771083333865,,,,,False,False,False,False,False,False,2026-07-15 00:01:41+00:00,"🚨 🚨 🚨 THE HOUSE JUST VOTED TO ERASE WINTER MORNING LIGHT FROM AMERICA — 308-117 🚨 🚨 🚨

The Sunshine Protection Act just passed the House. Backed by Trump. One chamber away from law.

THE BILL:
→ Makes Daylight Saving Time PERMANENT — no more clock changes, ever
→ Sponsor: https://t.co/4YjgxWu08G",en,Publer.com,122,20,44,2,88014.0,22,https://x.com/EdwardTWinz/status/2077181771083333865,https://twitter.com/EdwardTWinz/status/2077181771083333865,,,,1,video,https://pbs.twimg.com/amplify_video_thumb/2077181715055788032/img/JDUnduT40lgbTI4G.jpg,,,,,,,452528914,EdwardTWinz,🇺🇸 Edward T. Winslow,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,,2012-01-01 23:40:29+00:00,68157,316,2738,96,192,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-11-27-879.json,tweet-scraper,,2026-07-19 23:11:27.879000+00:00,2026-07-19 23:11:27.879000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet explicitly states that the Sunshine Protection Act would make Daylight Saving Time permanent, meaning clocks would not change back in the fall. This directly supports the position of adopting permanent daylight saving time.",qwen/qwen3-8b,
2077181994409087219,2077143345818734732,2077172626384892012,22194859,acmoytoy,,True,False,False,False,False,False,2026-07-15 00:02:34+00:00,"@acmoytoy @RepRickAllen Back then, congress actually listened to the people.",en,Twitter for Android,1,0,1,0,10.0,0,https://x.com/RobHodge68/status/2077181994409087219,https://twitter.com/RobHodge68/status/2077181994409087219,,"acmoytoy,RepRickAllen",,0,,,,,,,,,827493652792487937,RobHodge68,SuperNova,Just here for the news and some snarky commentary.,USA,2017-02-03 12:27:15+00:00,317,40,4724,364,0,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,False,,,"This tweet is a general statement about Congress listening to the people in the past, with no specific reference to daylight saving time policy. It does not express a position on DST.",qwen/qwen3-8b,
2077182631188275539,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-15 00:05:06+00:00,@RepRickAllen Man you people are dumb. Good thing none of you can read.,en,Twitter Web App,2,0,0,0,7.0,0,https://x.com/flgirl041/status/2077182631188275539,https://twitter.com/flgirl041/status/2077182631188275539,,RepRickAllen,,0,,,,,,,,,1372651534480252934,flgirl041,flgirl04,"🌴 🐊 Miss Independence 🌴🐊🇺🇸
Matthew 10:32. “Whosoever therefore shall confess me before men, him will I confess also before my Father which is in heaven.",Florida,2021-03-18 20:50:11+00:00,483,53,16842,198849,1129,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,False,,,"This tweet is a personal attack on the audience and does not express any position on daylight saving time policy. It contains no reference to DST, its implementation, effects, or opinions about it.",qwen/qwen3-8b,
2077182803762909403,2077142587903783398,2077161715364724803,1137782054848851968,SaveStandard,,True,False,False,False,False,False,2026-07-15 00:05:47+00:00,"@SaveStandard @Breaking911 Go eat sand. 

The bill is viable, pass this and be done with time change",en,Twitter for Android,50,1,2,0,1292.0,0,https://x.com/charlesf11/status/2077182803762909403,https://twitter.com/charlesf11/status/2077182803762909403,,"SaveStandard,Breaking911",,0,,,,,,,,,15729628,charlesf11,Charles F11,"John 3:16| Sports🏈🏀⚾️, Techie👨‍💻, DIYer🛠, Stonks💰, 🐘|
Mostly witty😁| Proud #GirlDad & special needs dad| Texas Aggie '03, Engineer.","Galveston County, TX",2008-08-04 23:47:59+00:00,1973,450,89303,9242,3441,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet supports passing a bill that would implement permanent daylight saving time, indicating a preference for clocks staying on summer time all year.",qwen/qwen3-8b,
2077183531202089102,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-15 00:08:40+00:00,@RepRickAllen @HouseCommerce Dear sweet Lord stop acting like you fucking did anything to improve the country you fucking clowns,en,Twitter for iPhone,5,0,0,0,20.0,0,https://x.com/choppinfirewood/status/2077183531202089102,https://twitter.com/choppinfirewood/status/2077183531202089102,,"RepRickAllen,HouseCommerce",,0,,,,,,,,,592098294,choppinfirewood,Not Validating That,We have turned into North Korea Lite. Crazy times.,PA,2012-05-27 18:02:52+00:00,1173,843,50526,430758,1551,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,False,,,"This tweet is a highly emotionally charged and profane expression of frustration directed at political figures (specifically @RepRickAllen and @HouseCommerce), but it does not mention or discuss daylight saving time policy or any related topic. It is unrelated to the subject of DST.",qwen/qwen3-8b,
2077183719496901083,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-15 00:09:25+00:00,@RepRickAllen https://t.co/IPYcv31f8L,qme,Twitter for iPhone,1,0,0,0,5.0,0,https://x.com/TamaDrummer99/status/2077183719496901083,https://twitter.com/TamaDrummer99/status/2077183719496901083,,RepRickAllen,,1,photo,https://pbs.twimg.com/media/HNOjleTXoAAvRGW.jpg,,,,,,,1657445461681111044,TamaDrummer99,Ace,,,2023-05-13 17:59:36+00:00,189,222,10231,41725,1819,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,False,,,"The tweet is a retweet of a user (@RepRickAllen) with a link, but it contains no text expressing a position on US daylight saving time policy. It does not provide any content or opinion about DST.",qwen/qwen3-8b,
2077184097080815786,2077142587903783398,2077142587903783398,375721095,Breaking911,,True,False,False,False,False,False,2026-07-15 00:10:55+00:00,@Breaking911 https://t.co/EuBAdg3Go7,qme,Twitter Web App,81,9,38,3,50871.0,35,https://x.com/CMSGF52777/status/2077184097080815786,https://twitter.com/CMSGF52777/status/2077184097080815786,,Breaking911,,1,photo,https://pbs.twimg.com/media/HNOj3wGWkAAX2D7.jpg,,,,,,,1983277209604501507,CMSGF52777,For ღ of God ✟ & Country 🇺🇸,"꧁𝕵𝖊𝖘𝖚𝖘 𝖎𝖘 𝕷𝖔𝖗𝖉꧂

GOD 1st ✟ ★ Family ★ Country 🇺🇸 ★ Christian ✟ ★ Conservative 
Pro-Life ★ Back the Blue ★ Daughter of WWII Navy Veteran
🚫DM's",Deep in the ❤️ of TEXAS,2025-10-28 21:00:13+00:00,3809,2932,8371,8520,3619,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,False,,,"The tweet contains only a user handle and a URL link, providing no content or opinion about daylight saving time policy.",qwen/qwen3-8b,
2077184219004948539,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-15 00:11:24+00:00,@RepRickAllen Call it what it really is. The golf lobby is more important than the lives of children act. It has been tried and cost the lives of children. Anyone with a single brain cell can look up the results of the last time it was done and failed.,en,Twitter Web App,2,0,0,0,6.0,0,https://x.com/GrimmGawin/status/2077184219004948539,https://twitter.com/GrimmGawin/status/2077184219004948539,,RepRickAllen,,0,,,,,,,,,1595066544899473411,GrimmGawin,Gawin Grimm,,,2022-11-22 14:48:33+00:00,412,101,6973,31093,91,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,False,,,"This tweet is not about daylight saving time policy. It criticizes the 'golf lobby' and references a fictional policy called 'the lives of children act,' which is unrelated to DST. The tweet does not mention daylight saving time or express an opinion about it.",qwen/qwen3-8b,
2077185444979032141,2077142587903783398,2077142587903783398,375721095,Breaking911,,True,False,False,False,False,False,2026-07-15 00:16:16+00:00,"@Breaking911 What am i missing? isn't this exactly backwards? 
Now sunrise will be almost 9am in the Midwest in the winter... kids going to school, people going to work get clobbered w/ extra darkness. 

And the impact on Circadian rhythms i can only imagine will be brutal.",en,Twitter Web App,31,1,2,0,3139.0,0,https://x.com/OleSammyBoy/status/2077185444979032141,https://twitter.com/OleSammyBoy/status/2077185444979032141,,Breaking911,,0,,,,,,,,,1607425421510942721,OleSammyBoy,Shmuel,Building. #MAHA 🟪 #AmYisroelChai,Remote,2022-12-26 17:17:55+00:00,302,381,1724,356,227,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet criticizes the current daylight saving time (DST) policy, arguing that it causes problems in the winter by delaying sunrise and increasing darkness during the morning hours when people are commuting to work and school. The author suggests that this disruption to daily routines and circadian rhythms is negative, implying that the policy is backwards. This aligns with the position of adopting permanent standard time (i.e., keeping clocks on winter time year-round) to avoid these issues.",qwen/qwen3-8b,
2077186117405659225,2077142587903783398,2077142587903783398,375721095,Breaking911,,True,False,False,False,False,False,2026-07-15 00:18:57+00:00,@Breaking911 @Deancain https://t.co/hiAwnYXo8Q,qme,Twitter for iPhone,18,0,0,0,1279.0,0,https://x.com/NinKenDough/status/2077186117405659225,https://twitter.com/NinKenDough/status/2077186117405659225,,"Breaking911,Deancain",,1,animated_gif,https://pbs.twimg.com/tweet_video_thumb/HNOlw2rWYAAnbc_.jpg,,,,,,,42733571,NinKenDough,NinKenDo,"This account is committed to breaking positive news to make you laugh, smile or leave you in awe. Current events, entertainment and more. Good vibes only.","Delaware, OH",2009-05-26 21:56:24+00:00,274,922,1140,9957,194,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,False,,,The tweet contains only user mentions and a link without any content related to daylight saving time policy. It does not express a position on DST policy.,qwen/qwen3-8b,
2077187017981546694,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-15 00:22:32+00:00,"@RepRickAllen If anything should be a referendum, it should be this. At least there would be adequate time to educate DST proponents of its harms. We know Congress has been lobbied and influenced by special interests and the general welfare is not top of mind. Shame on your ignorance Rick.",en,Twitter for iPad,3,0,0,0,27.0,0,https://x.com/TCTWTS/status/2077187017981546694,https://twitter.com/TCTWTS/status/2077187017981546694,,RepRickAllen,,0,,,,,,,,,43622965,TCTWTS,TweetTee,Doing my part to call out BS. Your opinions are not truth. “One of the most salient features of our culture is that there is so much bullshit.” Harry Frankfurt.,"Tennessee, USA",2009-05-31 00:22:51+00:00,1120,2378,34846,6014,2328,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet criticizes daylight saving time (DST) and calls for a referendum to educate its proponents about its harms. It implies that DST is harmful and suggests that the current system (which includes DST) is not in the best interest of the general welfare. The call to 'educate DST proponents of its harms' and the criticism of 'special interests' influencing Congress suggest a preference for eliminating DST, which aligns with the position of adopting permanent standard time (i.e., keeping clocks on winter time all year).",qwen/qwen3-8b,
2077187438024220807,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-15 00:24:12+00:00,@RepRickAllen We want Standard Time!,en,Twitter for Android,1,0,0,0,1.0,0,https://x.com/cottageshroom/status/2077187438024220807,https://twitter.com/cottageshroom/status/2077187438024220807,,RepRickAllen,,0,,,,,,,,,1656086897008189440,cottageshroom,ilovejetnoise,,,2023-05-10 00:01:38+00:00,6,364,4071,1034,11,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet explicitly supports standard time, which corresponds to the position of adopting permanent standard time.",qwen/qwen3-8b,
2077187882541031673,2077187882541031673,,,,,False,False,False,False,False,False,2026-07-15 00:25:58+00:00,"Permanent Daylight Savings Time: 

Summer - 
Sunrise: 5:57 am
Sunset: 9:00 pm

Winter - 
Sunrise: 8:46 am
Sunset: 6:04 pm

Permanent Standard Time:

Summer -
Sunrise: 4:57 am
Sunset: 8:00 pm

Winter -
Sunrise: 7:46 am
Sunset: 5:04 pm

Which is the better combo?",en,,182,25,99,23,86237.0,91,https://x.com/OrchrdSports/status/2077187882541031673,https://twitter.com/OrchrdSports/status/2077187882541031673,,,,0,,,,,,,,,1687192367537999872,OrchrdSports,Orchrd,"Reinventing College Fantasy Sports.

Join the Fantasy Football waitlist! Link below.

Completely free.",,2023-08-03 20:03:15+00:00,2416,2305,24412,45062,2244,False,True,False,,,3,dataset_tweet-scraper_2026-07-19_22-52-25-521.json|dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_tweet-scraper_2026-07-19_23-11-27-879.json,tweet-scraper,,2026-07-19 22:52:25.521000+00:00,2026-07-19 23:11:27.879000+00:00,True,No preference,3.0,"The tweet presents data comparing sunrise and sunset times under different time systems (Daylight Saving Time vs. Standard Time) and asks which is the 'better combo.' However, it does not explicitly express a preference or position in favor of or against DST policy. Instead, it is neutral and invites opinion without taking a stance.",qwen/qwen3-8b,
2077188304244744360,2077142587903783398,2077142587903783398,375721095,Breaking911,,True,False,False,False,False,False,2026-07-15 00:27:38+00:00,@Breaking911 Stupid. In the winter it will be dark for half the morning. Is the Senate going to tell the sun to rise earlier in the winter so we don't have to change the clock just twice a year. People are so F'ing stupid.,en,Twitter Web App,33,2,5,0,4173.0,0,https://x.com/TSLA_lover/status/2077188304244744360,https://twitter.com/TSLA_lover/status/2077188304244744360,,Breaking911,,0,,,,,,,,,1710477804339630080,TSLA_lover,Eclipse owner,Surgeon. Pilot. Cyclist. All-in TSLA investor.,"41,000 Feet",2023-10-07 02:11:17+00:00,288,42,2812,25475,165,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,True,Keep switching the clocks twice a year,2.0,"The tweet expresses frustration with the current daylight saving time policy, specifically the need to change the clocks twice a year. The author criticizes the policy by suggesting that it causes inconvenience, particularly in the winter when it is dark for half the morning. The rhetorical question implies a desire to eliminate the need to change the clocks, which aligns with the position of keeping the clocks switched twice a year (i.e., maintaining the current DST policy).",qwen/qwen3-8b,
2077188992856961406,2077142587903783398,2077142587903783398,375721095,Breaking911,,True,False,False,False,False,False,2026-07-15 00:30:22+00:00,@Breaking911 You fucking morons. https://t.co/Tsbq3TsfOM,en,Twitter Web App,355,38,8,0,12361.0,9,https://x.com/JaneskiLori/status/2077188992856961406,https://twitter.com/JaneskiLori/status/2077188992856961406,,Breaking911,,1,photo,https://pbs.twimg.com/media/HNOoX8NXMAA_XEI.jpg,,,,,,,1608294025697677315,JaneskiLori,Lori Janeski,"Sci-fi author, mom, and organist.",Texas,2022-12-29 02:49:19+00:00,790,241,12355,35125,3267,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,False,,,This tweet is a profanity-laced insult directed at a user (likely a news outlet or platform) and contains no mention of daylight saving time policy or any related topic. It does not express a position on DST policy.,qwen/qwen3-8b,
2077189705716716028,2077189705716716028,,,,2077140895212712282,False,True,False,False,False,False,2026-07-15 00:33:12+00:00,The good news The US House passed legislation to make daylight savings time permanent 🙌. https://t.co/fuCiDKxye3,en,Twitter for Android,18,9,1,0,851.0,2,https://x.com/Marmi_energy/status/2077189705716716028,https://twitter.com/Marmi_energy/status/2077189705716716028,,,,1,video,https://pbs.twimg.com/ext_tw_video_thumb/2077189679409958912/pu/img/j0O7BGNKMoiHz9Kd.jpg,,,,,,,1548284515855912964,Marmi_energy,marinamillern,"Medical admissions administrator in Florida hospital exposing truth ,
MAGA 🇺🇸#2A#NRA ,@ElonMusk, Vets,news updates, back the blue and ICE",United States,2022-07-16 12:34:03+00:00,75377,5990,296639,168624,20970,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet celebrates the US House passing legislation to make daylight saving time permanent, which directly supports the position of adopting permanent daylight saving time.",qwen/qwen3-8b,
